POZO,FECHA PRUEBAS,mes,año,BBPD,BNPD,% AGUA,E_FLUJO,NU_COORD_UTM ESTE,NU_COORD_UTM NORTE,°API
LB 2612,7-nov-12,11,2012,7,7,0,EE9,264901.05,1115128.42,11.7
LB 2612,20-dic-12,12,2012,7,7,0,EE9,264901.05,1115128.42,11.7
LB 2612,29-ene-13,1,2013,7,7,0,EE9,264901.05,1115128.42,11.7
LB 2612,19-feb-13,2,2013,6,6,0,EE9,264901.05,1115128.42,11.7
LB 2612,23-abr-13,4,2013,8,8,0,EE9,264901.05,1115128.42,11.7
LB 2612,27-may-13,5,2013,7,7,0,EE9,264901.05,1115128.42,11.7
LB 2612,28-jul-13,7,2013,6,6,0,EE9,264901.05,1115128.42,11.7
LB 2612,27-ago-13,8,2013,6,6,0,EE9,264901.05,1115128.42,11.7
LB 2612,28-sep-13,9,2013,8,8,0,EE9,264901.05,1115128.42,11.7
LB 2612,12-oct-13,10,2013,6,6,0,EE9,264901.05,1115128.42,11.7
LB 2612,19-nov-13,11,2013,8,8,0,EE9,264901.05,1115128.42,11.7
LB 2612,13-dic-13,12,2013,9,9,0,EE9,264901.05,1115128.42,11.7
LB 2612,12-ene-14,1,2014,8,8,0,EE9,264901.05,1115128.42,11.7
LB 2612,16-feb-14,2,2014,10,10,0,EE9,264901.05,1115128.42,11.7
LB 2612,13-mar-14,3,2014,12,12,0,EE9,264901.05,1115128.42,11.7
LB 2612,10-abr-14,4,2014,9,9,0,EE9,264901.05,1115128.42,11.7
LB 2617,24-ene-09,1,2009,22,9,0.59,CC10,265683.14,1117787.03,10
LB 2617,5-ago-11,8,2011,23,12,0.48,CC10,265683.14,1117787.03,10
LB 2617,29-jun-13,6,2013,14,7,0.5,CC10,265683.14,1117787.03,10
LB 2618,7-abr-09,4,2009,9,9,0,CC10,265562.88,1117750.48,11.6
LB 2618,13-ago-09,8,2009,12,11,0.08,CC10,265562.88,1117750.48,11.6
LB 2618,27-may-10,5,2010,11,9,0.18,CC10,265562.88,1117750.48,11.6
LB 2618,20-oct-10,10,2010,20,17,0.15,CC10,265562.88,1117750.48,11.6
LB 2618,23-nov-10,11,2010,16,14,0.13,CC10,265562.88,1117750.48,11.6
LB 2618,22-dic-10,12,2010,16,14,0.13,CC10,265562.88,1117750.48,11.6
LB 2618,27-abr-11,4,2011,23,20,0.13,CC10,265562.88,1117750.48,11.6
LB 2618,11-may-11,5,2011,20,17,0.15,CC10,265562.88,1117750.48,11.6
LB 2618,13-sep-11,9,2011,31,26,0.16,CC10,265562.88,1117750.48,11.6
LB 2618,24-ene-12,1,2012,27,23,0.15,CC10,265562.88,1117750.48,11.6
LB 2618,11-dic-12,12,2012,22,19,0.14,CC10,265562.88,1117750.48,11.6
LB 2618,12-feb-14,2,2014,109,60,0.45,CC10,265562.88,1117750.48,11.6
LB 2618,8-mar-14,3,2014,157,105,0.33,CC10,265562.88,1117750.48,11.6
LB 2618,13-abr-14,4,2014,105,70,0.33,CC10,265562.88,1117750.48,11.6
LB 2619,19-oct-09,10,2009,415,307,0.26,CC10,265145.02,1117777.90,10.3
LB 2619,27-nov-09,11,2009,199,163,0.18,CC10,265145.02,1117777.90,10.3
LB 2619,15-mar-10,3,2010,189,153,0.19,CC10,265145.02,1117777.90,10.3
LB 2619,5-abr-10,4,2010,150,121,0.19,CC10,265145.02,1117777.90,10.3
LB 2619,9-jun-10,6,2010,115,102,0.11,CC10,265145.02,1117777.90,10.3
LB 2619,16-jul-10,7,2010,116,92,0.21,CC10,265145.02,1117777.90,10.3
LB 2619,18-oct-10,10,2010,57,52,0.09,CC10,265145.02,1117777.90,10.3
LB 2619,26-ene-11,1,2011,47,43,0.09,CC10,265145.02,1117777.90,10.3
LB 2619,14-abr-11,4,2011,29,26,0.1,CC10,265145.02,1117777.90,10.3
LB 2619,31-may-11,5,2011,52,47,0.1,CC10,265145.02,1117777.90,10.3
LB 2619,9-dic-11,12,2011,33,30,0.09,CC10,265145.02,1117777.90,10.3
LB 2619,14-feb-12,2,2012,23,21,0.09,CC10,265145.02,1117777.90,10.3
LB 2619,14-jun-12,6,2012,18,16,0.11,CC10,265145.02,1117777.90,10.3
LB 2619,12-abr-13,4,2013,10,9,0.1,CC10,265145.02,1117777.90,10.3
LB 2619,18-jun-13,6,2013,9,8,0.11,CC10,265145.02,1117777.90,10.3
LB 2619,17-sep-13,9,2013,9,8,0.11,CC10,265145.02,1117777.90,10.3
LB 2619,17-oct-13,10,2013,5,5,0,CC10,265145.02,1117777.90,10.3
LB 2619,3-nov-13,11,2013,10,9,0.1,CC10,265145.02,1117777.90,10.3
LB 2619,1-feb-14,2,2014,10,9,0.1,CC10,265145.02,1117777.90,10.3
LB 2620,7-ene-09,1,2009,142,101,0.29,CC10,265483.45,1117664.19,10.9
LB 2620,17-mar-09,3,2009,89,84,0.06,CC10,265483.45,1117664.19,10.9
LB 2620,7-abr-09,4,2009,61,60,0.02,CC10,265483.45,1117664.19,10.9
LB 2620,17-may-09,5,2009,36,23,0.36,CC10,265483.45,1117664.19,10.9
LB 2620,4-jun-09,6,2009,33,21,0.36,CC10,265483.45,1117664.19,10.9
LB 2620,2-ago-09,8,2009,35,30,0.14,CC10,265483.45,1117664.19,10.9
LB 2620,24-nov-09,11,2009,40,31,0.23,CC10,265483.45,1117664.19,10.9
LB 2620,4-dic-09,12,2009,53,41,0.23,CC10,265483.45,1117664.19,10.9
LB 2620,1-jul-10,7,2010,29,25,0.14,CC10,265483.45,1117664.19,10.9
LB 2620,16-ago-10,8,2010,29,25,0.14,CC10,265483.45,1117664.19,10.9
LB 2620,21-dic-10,12,2010,23,20,0.13,CC10,265483.45,1117664.19,10.9
LB 2620,16-nov-11,11,2011,15,13,0.13,CC10,265483.45,1117664.19,10.9
LB 2620,11-dic-11,12,2011,18,15,0.17,CC10,265483.45,1117664.19,10.9
LB 2620,9-jul-13,7,2013,10,8,0.2,CC10,265483.45,1117664.19,10.9
LB 2620,7-ene-14,1,2014,146,63,0.57,CC10,265483.45,1117664.19,10.9
LB 2620,12-feb-14,2,2014,128,81,0.37,CC10,265483.45,1117664.19,10.9
LB 2620,22-mar-14,3,2014,136,86,0.37,CC10,265483.45,1117664.19,10.9
LB 2620,3-abr-14,4,2014,144,91,0.37,CC10,265483.45,1117664.19,10.9
LB 2621,8-ago-11,8,2011,10,7,0.3,CC10,266080.35,1118244.78,11.3
LB 2621,11-may-13,5,2013,9,7,0.22,CC10,266080.35,1118244.78,11.3
LB 2621,11-oct-13,10,2013,13,9,0.31,CC10,266080.35,1118244.78,11.3
LB 2621,26-mar-14,3,2014,160,73,0.54,CC10,266080.35,1118244.78,11.3
LB 2621,5-abr-14,4,2014,159,72,0.55,CC10,266080.35,1118244.78,11.3
LB 2622,16-ene-09,1,2009,30,25,0.17,CC10,265480.08,1117891.98,10.1
LB 2622,19-feb-09,2,2009,24,20,0.17,CC10,265480.08,1117891.98,10.1
LB 2622,10-oct-09,10,2009,103,85,0.17,CC10,265480.08,1117891.98,10.1
LB 2622,2-dic-09,12,2009,66,57,0.14,CC10,265480.08,1117891.98,10.1
LB 2622,30-mar-10,3,2010,55,48,0.13,CC10,265480.08,1117891.98,10.1
LB 2622,6-abr-10,4,2010,56,49,0.13,CC10,265480.08,1117891.98,10.1
LB 2622,9-may-10,5,2010,52,45,0.13,CC10,265480.08,1117891.98,10.1
LB 2622,13-jul-10,7,2010,52,45,0.13,CC10,265480.08,1117891.98,10.1
LB 2622,15-ago-10,8,2010,52,45,0.13,CC10,265480.08,1117891.98,10.1
LB 2622,19-oct-10,10,2010,52,46,0.12,CC10,265480.08,1117891.98,10.1
LB 2622,25-nov-10,11,2010,34,30,0.12,CC10,265480.08,1117891.98,10.1
LB 2622,7-mar-11,3,2011,31,28,0.1,CC10,265480.08,1117891.98,10.1
LB 2622,23-abr-11,4,2011,32,28,0.13,CC10,265480.08,1117891.98,10.1
LB 2622,9-may-11,5,2011,32,28,0.13,CC10,265480.08,1117891.98,10.1
LB 2622,12-dic-11,12,2011,31,28,0.1,CC10,265480.08,1117891.98,10.1
LB 2622,22-feb-12,2,2012,28,25,0.11,CC10,265480.08,1117891.98,10.1
LB 2622,14-jun-12,6,2012,30,27,0.1,CC10,265480.08,1117891.98,10.1
LB 2622,23-mar-13,3,2013,19,17,0.11,CC10,265480.08,1117891.98,10.1
LB 2622,15-jul-13,7,2013,21,19,0.1,CC10,265480.08,1117891.98,10.1
LB 2622,9-nov-13,11,2013,12,11,0.08,CC10,265480.08,1117891.98,10.1
LB 2622,8-ene-14,1,2014,15,13,0.13,CC10,265480.08,1117891.98,10.1
LB 2622,14-abr-14,4,2014,15,13,0.13,CC10,265480.08,1117891.98,10.1
LB 2623,3-sep-11,9,2011,8,7,0.13,CC10,265750.51,1118122.38,10
LB 2623,26-ago-13,8,2013,90,2,0.98,CC10,265750.51,1118122.38,10
LB 2623,26-sep-13,9,2013,50,36,0.28,CC10,265750.51,1118122.38,10
LB 2623,7-oct-13,10,2013,44,35,0.2,CC10,265750.51,1118122.38,10
LB 2623,12-dic-13,12,2013,26,21,0.19,CC10,265750.51,1118122.38,10
LB 2624,15-sep-10,9,2010,10,6,0.4,CC10,265964.49,1118232.93,10
LB 2624,21-ago-11,8,2011,20,12,0.4,CC10,265964.49,1118232.93,10
LB 2624,11-mar-12,3,2012,23,14,0.39,CC10,265964.49,1118232.93,10
LB 2624,28-jul-12,7,2012,11,7,0.36,CC10,265964.49,1118232.93,10
LB 2624,25-abr-13,4,2013,10,6,0.4,CC10,265964.49,1118232.93,10
LB 2624,23-jun-13,6,2013,15,9,0.4,CC10,265964.49,1118232.93,10
LB 2624,16-jul-13,7,2013,15,9,0.4,CC10,265964.49,1118232.93,10
LB 2624,15-oct-13,10,2013,18,11,0.39,CC10,265964.49,1118232.93,10
LB 2624,6-nov-13,11,2013,22,14,0.36,CC10,265964.49,1118232.93,10
LB 2626,24-ene-09,1,2009,8,8,0,HH5,260983.11,1110430.39,10
LB 2626,15-mar-09,3,2009,8,8,0,HH5,260983.11,1110430.39,10
LB 2626,20-jun-09,6,2009,15,15,0,HH5,260983.11,1110430.39,10
LB 2626,14-jul-09,7,2009,11,11,0,HH5,260983.11,1110430.39,10
LB 2626,18-sep-09,9,2009,18,17,0.06,HH5,260983.11,1110430.39,10
LB 2626,6-oct-09,10,2009,25,24,0.04,HH5,260983.11,1110430.39,10
LB 2626,8-nov-10,11,2010,16,16,0,HH5,260983.11,1110430.39,10
LB 2626,7-dic-10,12,2010,12,12,0,HH5,260983.11,1110430.39,10
LB 2626,5-ene-11,1,2011,17,17,0,HH5,260983.11,1110430.39,10
LB 2626,24-feb-11,2,2011,20,19,0.05,HH5,260983.11,1110430.39,10
LB 2626,7-mar-11,3,2011,19,18,0.05,HH5,260983.11,1110430.39,10
LB 2626,18-may-11,5,2011,17,17,0,HH5,260983.11,1110430.39,10
LB 2626,5-oct-11,10,2011,245,109,0.56,HH5,260983.11,1110430.39,10
LB 2626,23-dic-11,12,2011,32,31,0.03,HH5,260983.11,1110430.39,10
LB 2626,23-ene-12,1,2012,74,72,0.03,HH5,260983.11,1110430.39,10
LB 2626,10-feb-12,2,2012,86,84,0.02,HH5,260983.11,1110430.39,10
LB 2626,22-mar-12,3,2012,70,68,0.03,HH5,260983.11,1110430.39,10
LB 2626,8-abr-12,4,2012,63,61,0.03,HH5,260983.11,1110430.39,10
LB 2626,27-may-12,5,2012,58,56,0.03,HH5,260983.11,1110430.39,10
LB 2626,12-jun-12,6,2012,49,48,0.02,HH5,260983.11,1110430.39,10
LB 2626,15-jul-12,7,2012,31,30,0.03,HH5,260983.11,1110430.39,10
LB 2626,7-nov-12,11,2012,48,47,0.02,HH5,260983.11,1110430.39,10
LB 2626,7-dic-12,12,2012,36,35,0.03,HH5,260983.11,1110430.39,10
LB 2626,11-ene-13,1,2013,37,36,0.03,HH5,260983.11,1110430.39,10
LB 2626,9-mar-13,3,2013,36,35,0.03,HH5,260983.11,1110430.39,10
LB 2626,10-abr-13,4,2013,35,34,0.03,HH5,260983.11,1110430.39,10
LB 2626,19-may-13,5,2013,38,37,0.03,HH5,260983.11,1110430.39,10
LB 2626,14-jun-13,6,2013,35,34,0.03,HH5,260983.11,1110430.39,10
LB 2626,25-ago-13,8,2013,9,9,0,HH5,260983.11,1110430.39,10
LB 2626,27-abr-14,4,2014,28,27,0.04,HH5,260983.11,1110430.39,10
LB 2627,24-feb-11,2,2011,17,15,0.12,CC10,265347.85,1118115.19,11.3
LB 2627,25-ene-12,1,2012,18,16,0.11,CC10,265347.85,1118115.19,11.3
LB 2627,14-mar-12,3,2012,15,14,0.07,CC10,265347.85,1118115.19,11.3
LB 2627,21-jun-12,6,2012,15,14,0.07,CC10,265347.85,1118115.19,11.3
LB 2627,17-may-13,5,2013,5,5,0,CC10,265347.85,1118115.19,11.3
LB 2627,23-jun-13,6,2013,5,5,0,CC10,265347.85,1118115.19,11.3
LB 2627,8-oct-13,10,2013,9,8,0.11,CC10,265347.85,1118115.19,11.3
LB 2627,12-nov-13,11,2013,5,5,0,CC10,265347.85,1118115.19,11.3
LB 2627,27-mar-14,3,2014,46,42,0.09,CC10,265347.85,1118115.19,11.3
LB 2628,27-feb-09,2,2009,6,6,0,CC10,265750.35,1118349.11,12
LB 2628,30-jul-13,7,2013,5,4,0.2,CC10,265750.35,1118349.11,12
LB 2628,27-nov-13,11,2013,5,4,0.2,CC10,265750.35,1118349.11,12
LB 2628,5-dic-13,12,2013,10,7,0.3,CC10,265750.35,1118349.11,12
LB 2629,21-ene-14,1,2014,117,100,0.15,CC10,265339.55,1118349.95,10
LB 2629,6-feb-14,2,2014,53,45,0.15,CC10,265339.55,1118349.95,10
LB 2629,16-mar-14,3,2014,56,48,0.14,CC10,265339.55,1118349.95,10
LB 2629,3-abr-14,4,2014,29,25,0.14,CC10,265339.55,1118349.95,10
LB 2630,22-ago-11,8,2011,14,11,0.21,CC10,265682.83,1118007.44,10.6
LB 2630,4-feb-12,2,2012,7,6,0.14,CC10,265682.83,1118007.44,10.6
LB 2630,27-jul-13,7,2013,90,64,0.29,CC10,265682.83,1118007.44,10.6
LB 2630,27-ago-13,8,2013,89,63,0.29,CC10,265682.83,1118007.44,10.6
LB 2630,5-oct-13,10,2013,46,29,0.37,CC10,265682.83,1118007.44,10.6
LB 2630,12-dic-13,12,2013,26,16,0.38,CC10,265682.83,1118007.44,10.6
LB 2630,7-ene-14,1,2014,23,15,0.35,CC10,265682.83,1118007.44,10.6
LB 2630,8-mar-14,3,2014,22,14,0.36,CC10,265682.83,1118007.44,10.6
LB 2630,4-abr-14,4,2014,30,19,0.37,CC10,265682.83,1118007.44,10.6
LB 2634,3-ene-09,1,2009,115,104,0.1,CC10,265544.74,1118234.96,11.2
LB 2634,13-feb-09,2,2009,68,62,0.09,CC10,265544.74,1118234.96,11.2
LB 2634,8-mar-09,3,2009,58,53,0.09,CC10,265544.74,1118234.96,11.2
LB 2634,7-jun-09,6,2009,20,18,0.1,CC10,265544.74,1118234.96,11.2
LB 2634,10-jul-10,7,2010,43,25,0.42,CC10,265544.74,1118234.96,11.2
LB 2634,15-oct-10,10,2010,24,21,0.13,CC10,265544.74,1118234.96,11.2
LB 2634,24-abr-11,4,2011,12,10,0.17,CC10,265544.74,1118234.96,11.2
LB 2634,18-feb-12,2,2012,12,10,0.17,CC10,265544.74,1118234.96,11.2
LB 2634,15-jun-13,6,2013,7,6,0.14,CC10,265544.74,1118234.96,11.2
LB 2634,5-jul-13,7,2013,10,9,0.1,CC10,265544.74,1118234.96,11.2
LB 2634,10-ago-13,8,2013,15,13,0.13,CC10,265544.74,1118234.96,11.2
LB 2634,4-sep-13,9,2013,15,13,0.13,CC10,265544.74,1118234.96,11.2
LB 2634,16-oct-13,10,2013,7,6,0.14,CC10,265544.74,1118234.96,11.2
LB 2634,26-feb-14,2,2014,165,133,0.19,CC10,265544.74,1118234.96,11.2
LB 2634,16-mar-14,3,2014,109,88,0.19,CC10,265544.74,1118234.96,11.2
LB 2634,10-abr-14,4,2014,115,93,0.19,CC10,265544.74,1118234.96,11.2
LB 2636,3-ene-09,1,2009,41,24,0.41,DD10,265651.87,1115682.96,10
LB 2636,8-feb-09,2,2009,34,20,0.41,DD10,265651.87,1115682.96,10
LB 2636,6-mar-09,3,2009,24,14,0.42,DD10,265651.87,1115682.96,10
LB 2636,6-abr-09,4,2009,38,22,0.42,DD10,265651.87,1115682.96,10
LB 2636,11-may-09,5,2009,27,18,0.33,DD10,265651.87,1115682.96,10
LB 2636,4-jun-09,6,2009,24,14,0.42,DD10,265651.87,1115682.96,10
LB 2636,20-jul-09,7,2009,29,17,0.41,DD10,265651.87,1115682.96,10
LB 2636,4-ago-09,8,2009,36,21,0.42,DD10,265651.87,1115682.96,10
LB 2636,2-oct-09,10,2009,38,22,0.42,DD10,265651.87,1115682.96,10
LB 2636,1-dic-09,12,2009,48,24,0.5,DD10,265651.87,1115682.96,10
LB 2636,11-jul-10,7,2010,29,20,0.31,DD10,265651.87,1115682.96,10
LB 2636,21-ago-10,8,2010,24,17,0.29,DD10,265651.87,1115682.96,10
LB 2636,6-sep-10,9,2010,17,12,0.29,DD10,265651.87,1115682.96,10
LB 2636,7-oct-10,10,2010,13,9,0.31,DD10,265651.87,1115682.96,10
LB 2636,6-nov-10,11,2010,17,12,0.29,DD10,265651.87,1115682.96,10
LB 2636,4-dic-10,12,2010,13,9,0.31,DD10,265651.87,1115682.96,10
LB 2636,10-ene-11,1,2011,13,9,0.31,DD10,265651.87,1115682.96,10
LB 2636,4-feb-11,2,2011,16,11,0.31,DD10,265651.87,1115682.96,10
LB 2636,5-abr-11,4,2011,12,8,0.33,DD10,265651.87,1115682.96,10
LB 2636,15-may-11,5,2011,10,7,0.3,DD10,265651.87,1115682.96,10
LB 2636,8-jun-11,6,2011,10,7,0.3,DD10,265651.87,1115682.96,10
LB 2636,24-jul-11,7,2011,9,6,0.33,DD10,265651.87,1115682.96,10
LB 2636,6-ago-11,8,2011,8,6,0.25,DD10,265651.87,1115682.96,10
LB 2636,25-ene-12,1,2012,11,8,0.27,DD10,265651.87,1115682.96,10
LB 2636,5-jul-12,7,2012,12,8,0.33,DD10,265651.87,1115682.96,10
LB 2636,10-ago-12,8,2012,13,9,0.31,DD10,265651.87,1115682.96,10
LB 2636,11-sep-12,9,2012,8,6,0.25,DD10,265651.87,1115682.96,10
LB 2636,24-nov-12,11,2012,10,7,0.3,DD10,265651.87,1115682.96,10
LB 2636,5-ene-13,1,2013,7,5,0.29,DD10,265651.87,1115682.96,10
LB 2636,25-mar-13,3,2013,11,8,0.27,DD10,265651.87,1115682.96,10
LB 2636,11-may-13,5,2013,7,5,0.29,DD10,265651.87,1115682.96,10
LB 2636,11-jun-13,6,2013,8,6,0.25,DD10,265651.87,1115682.96,10
LB 2636,5-jul-13,7,2013,4,3,0.25,DD10,265651.87,1115682.96,10
LB 2636,26-ago-13,8,2013,4,3,0.25,DD10,265651.87,1115682.96,10
LB 2636,23-sep-13,9,2013,4,3,0.25,DD10,265651.87,1115682.96,10
LB 2636,26-oct-13,10,2013,6,4,0.33,DD10,265651.87,1115682.96,10
LB 2636,19-ene-14,1,2014,4,3,0.25,DD10,265651.87,1115682.96,10
LB 2636,7-feb-14,2,2014,5,3,0.4,DD10,265651.87,1115682.96,10
LB 2636,31-mar-14,3,2014,6,4,0.33,DD10,265651.87,1115682.96,10
LB 2636,1-abr-14,4,2014,6,4,0.33,DD10,265651.87,1115682.96,10
LB 2637,5-mar-09,3,2009,7,5,0.29,CC10,265147.71,1118241.27,11.6
LB 2637,28-abr-13,4,2013,8,7,0.13,CC10,265147.71,1118241.27,11.6
LB 2637,23-nov-13,11,2013,62,20,0.68,CC10,265147.71,1118241.27,11.6
LB 2637,4-dic-13,12,2013,60,37,0.38,CC10,265147.71,1118241.27,11.6
LB 2639,12-mar-12,3,2012,16,15,0.06,CC10,265073.05,1118121.82,11.7
LB 2639,19-jun-12,6,2012,20,18,0.1,CC10,265073.05,1118121.82,11.7
LB 2639,24-jul-12,7,2012,16,15,0.06,CC10,265073.05,1118121.82,11.7
LB 2639,8-abr-13,4,2013,5,5,0,CC10,265073.05,1118121.82,11.7
LB 2639,5-may-13,5,2013,5,5,0,CC10,265073.05,1118121.82,11.7
LB 2639,19-sep-13,9,2013,5,5,0,CC10,265073.05,1118121.82,11.7
LB 2639,6-oct-13,10,2013,4,4,0,CC10,265073.05,1118121.82,11.7
LB 2639,25-ene-14,1,2014,5,5,0,CC10,265073.05,1118121.82,11.7
LB 2641,27-may-09,5,2009,11,9,0.18,CC10,266331.84,1117998.74,11
LB 2641,5-jun-09,6,2009,11,9,0.18,CC10,266331.84,1117998.74,11
LB 2641,4-jul-09,7,2009,19,15,0.21,CC10,266331.84,1117998.74,11
LB 2641,31-ago-09,8,2009,21,17,0.19,CC10,266331.84,1117998.74,11
LB 2641,29-jun-10,6,2010,13,11,0.15,CC10,266331.84,1117998.74,11
LB 2641,12-jul-10,7,2010,19,16,0.16,CC10,266331.84,1117998.74,11
LB 2641,22-dic-10,12,2010,10,9,0.1,CC10,266331.84,1117998.74,11
LB 2641,3-feb-12,2,2012,11,10,0.09,CC10,266331.84,1117998.74,11
LB 2641,25-jul-13,7,2013,9,8,0.11,CC10,266331.84,1117998.74,11
LB 2641,13-feb-14,2,2014,12,11,0.08,CC10,266331.84,1117998.74,11
LB 2642,12-sep-10,9,2010,7,6,0.14,CC10,265295.31,1118479.62,11
LB 2642,12-jul-11,7,2011,11,10,0.09,CC10,265295.31,1118479.62,11
LB 2642,25-sep-11,9,2011,9,8,0.11,CC10,265295.31,1118479.62,11
LB 2642,26-abr-13,4,2013,10,9,0.1,CC10,265295.31,1118479.62,11
LB 2642,17-jul-13,7,2013,4,4,0,CC10,265295.31,1118479.62,11
LB 2642,8-sep-13,9,2013,8,7,0.13,CC10,265295.31,1118479.62,11
LB 2642,5-oct-13,10,2013,7,6,0.14,CC10,265295.31,1118479.62,11
LB 2643,25-feb-09,2,2009,10,9,0.1,CC10,265280.63,1118010.52,11.4
LB 2643,30-ago-10,8,2010,10,10,0,CC10,265280.63,1118010.52,11.4
LB 2643,2-sep-10,9,2010,10,10,0,CC10,265280.63,1118010.52,11.4
LB 2643,23-oct-10,10,2010,10,10,0,CC10,265280.63,1118010.52,11.4
LB 2643,18-feb-11,2,2011,10,10,0,CC10,265280.63,1118010.52,11.4
LB 2643,13-mar-12,3,2012,8,8,0,CC10,265280.63,1118010.52,11.4
LB 2643,12-ago-13,8,2013,10,10,0,CC10,265280.63,1118010.52,11.4
LB 2649,16-ene-09,1,2009,25,21,0.16,CC10,266159.41,1117660.77,10
LB 2649,23-mar-09,3,2009,23,19,0.17,CC10,266159.41,1117660.77,10
LB 2649,8-may-09,5,2009,18,15,0.17,CC10,266159.41,1117660.77,10
LB 2649,14-ago-09,8,2009,8,7,0.13,CC10,266159.41,1117660.77,10
LB 2649,25-sep-09,9,2009,7,6,0.14,CC10,266159.41,1117660.77,10
LB 2649,21-oct-09,10,2009,11,9,0.18,CC10,266159.41,1117660.77,10
LB 2649,29-mar-10,3,2010,7,5,0.29,CC10,266159.41,1117660.77,10
LB 2649,27-may-10,5,2010,8,6,0.25,CC10,266159.41,1117660.77,10
LB 2649,30-ago-12,8,2012,6,5,0.17,CC10,266159.41,1117660.77,10
LB 2649,15-mar-13,3,2013,9,7,0.22,CC10,266159.41,1117660.77,10
LB 2649,30-ago-13,8,2013,9,7,0.22,CC10,266159.41,1117660.77,10
LB 2649,14-oct-13,10,2013,9,7,0.22,CC10,266159.41,1117660.77,10
LB 2649,21-ene-14,1,2014,7,5,0.29,CC10,266159.41,1117660.77,10
LB 2649,10-mar-14,3,2014,9,7,0.22,CC10,266159.41,1117660.77,10
LB 2650,20-jul-09,7,2009,10,7,0.3,DD10,264795.23,1116042.85,12
LB 2650,15-ago-10,8,2010,9,8,0.11,DD10,264795.23,1116042.85,12
LB 2650,23-sep-10,9,2010,10,9,0.1,DD10,264795.23,1116042.85,12
LB 2650,16-oct-10,10,2010,9,8,0.11,DD10,264795.23,1116042.85,12
LB 2650,8-ago-11,8,2011,8,7,0.13,DD10,264795.23,1116042.85,12
LB 2650,25-sep-11,9,2011,9,8,0.11,DD10,264795.23,1116042.85,12
LB 2650,3-feb-12,2,2012,8,7,0.13,DD10,264795.23,1116042.85,12
LB 2650,4-mar-12,3,2012,9,8,0.11,DD10,264795.23,1116042.85,12
LB 2650,22-jun-12,6,2012,6,5,0.17,DD10,264795.23,1116042.85,12
LB 2650,15-ago-13,8,2013,9,8,0.11,DD10,264795.23,1116042.85,12
LB 2650,30-dic-13,12,2013,8,7,0.13,DD10,264795.23,1116042.85,12
LB 2652,9-ene-09,1,2009,65,61,0.06,HH5,260764.69,1109599.17,11.7
LB 2652,12-feb-09,2,2009,58,54,0.07,HH5,260764.69,1109599.17,11.7
LB 2652,28-may-09,5,2009,61,57,0.07,HH5,260764.69,1109599.17,11.7
LB 2652,19-jun-09,6,2009,52,48,0.08,HH5,260764.69,1109599.17,11.7
LB 2652,18-ago-09,8,2009,62,60,0.03,HH5,260764.69,1109599.17,11.7
LB 2652,7-sep-09,9,2009,52,51,0.02,HH5,260764.69,1109599.17,11.7
LB 2652,5-may-10,5,2010,23,21,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,8-jun-10,6,2010,22,20,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,28-ene-11,1,2011,230,137,0.4,HH5,260764.69,1109599.17,11.7
LB 2652,19-feb-11,2,2011,227,130,0.43,HH5,260764.69,1109599.17,11.7
LB 2652,17-mar-11,3,2011,293,174,0.41,HH5,260764.69,1109599.17,11.7
LB 2652,25-abr-11,4,2011,298,283,0.05,HH5,260764.69,1109599.17,11.7
LB 2652,3-may-11,5,2011,289,275,0.05,HH5,260764.69,1109599.17,11.7
LB 2652,1-jun-11,6,2011,291,277,0.05,HH5,260764.69,1109599.17,11.7
LB 2652,20-ago-11,8,2011,253,221,0.13,HH5,260764.69,1109599.17,11.7
LB 2652,20-sep-11,9,2011,227,198,0.13,HH5,260764.69,1109599.17,11.7
LB 2652,7-oct-11,10,2011,205,179,0.13,HH5,260764.69,1109599.17,11.7
LB 2652,19-nov-11,11,2011,197,172,0.13,HH5,260764.69,1109599.17,11.7
LB 2652,12-dic-11,12,2011,199,181,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,2-mar-12,3,2012,115,105,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,12-abr-12,4,2012,95,87,0.08,HH5,260764.69,1109599.17,11.7
LB 2652,15-may-12,5,2012,160,146,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,7-jun-12,6,2012,109,99,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,12-ago-12,8,2012,132,120,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,11-ene-13,1,2013,110,100,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,22-may-13,5,2013,70,64,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,11-ene-14,1,2014,100,91,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,16-mar-14,3,2014,90,82,0.09,HH5,260764.69,1109599.17,11.7
LB 2652,1-abr-14,4,2014,62,57,0.08,HH5,260764.69,1109599.17,11.7
LB 2655,6-ago-10,8,2010,330,92,0.72,RR5,267224.64,1099189.65,10
LB 2655,24-abr-11,4,2011,200,139,0.31,RR5,267224.64,1099189.65,10
LB 2655,1-jun-11,6,2011,206,143,0.31,RR5,267224.64,1099189.65,10
LB 2655,20-jul-11,7,2011,169,85,0.5,RR5,267224.64,1099189.65,10
LB 2655,12-ago-11,8,2011,240,43,0.82,RR5,267224.64,1099189.65,10
